CustomerID,VehicleID,VehicleMake,VehicleModel,VehicleYOM
Cust6859,Vehicle33138,Accura,Highlander,2011
Cust6860,Vehicle25630,Honda,Accord,2005
Cust6861,Vehicle14013,BMW,X6,2007
Cust6862,Vehicle9497,Dodge,RAM,2007
Cust6863,Vehicle37598,Dodge,RAM,2007
Cust6865,Vehicle8547,Dodge,RAM,2008
Cust6867,Vehicle38306,Saab,Jetta,1999
Cust6868,Vehicle22832,Saab,92x,2000
Cust6869,Vehicle25056,Saab,92x,1998
Cust6871,Vehicle14502,Nissan,Malibu,2010
Cust6872,Vehicle30749,Ford,F150,2012
Cust6875,Vehicle16508,Accura,MDX,1998
Cust6876,Vehicle39637,Audi,A3,2012
Cust6877,Vehicle16434,Toyota,Highlander,2011
Cust6878,Vehicle5699,Ford,Fusion,2011
Cust6879,Vehicle13633,Ford,F150,2011
Cust6880,Vehicle28768,Nissan,Maxima,1999
Cust6881,Vehicle2399,BMW,Maxima,2000
Cust6882,Vehicle23929,Honda,X5,2007
Cust6883,Vehicle14536,Honda,Civic,2006
Cust6884,Vehicle20637,Saab,92x,1999
Cust6885,Vehicle14069,Saab,92x,2000
Cust6886,Vehicle3393,Accura,MDX,2004
Cust6887,Vehicle35058,Volkswagen,Passat,2000
Cust6889,Vehicle26211,Accura,Passat,2007
Cust6890,Vehicle28004,Accura,TL,2003
Cust6891,Vehicle21964,Accura,A5,2005
Cust6892,Vehicle14177,BMW,X6,1997
Cust6893,Vehicle37225,BMW,X6,2000
Cust6894,Vehicle15786,Volkswagen,Jetta,2007
Cust6895,Vehicle15604,Volkswagen,Jetta,2007
Cust6898,Vehicle7126,Volkswagen,Jetta,2009
Cust6899,Vehicle10329,Volkswagen,Civic,2008
Cust6900,Vehicle34726,Chevrolet,Tahoe,2010
Cust6901,Vehicle1662,Chevrolet,93,2010
Cust6902,Vehicle16775,Audi,A5,2003
Cust6903,Vehicle9359,Audi,A5,1999
Cust6904,Vehicle6502,Dodge,Neon,1997
Cust6905,Vehicle1982,Dodge,Neon,1997
Cust6906,Vehicle3906,Audi,A5,2005
Cust6908,Vehicle3132,Volkswagen,Jetta,2007
Cust6909,Vehicle24534,Nissan,Jetta,2007
Cust6910,Vehicle26276,Chevrolet,Silverado,2010
Cust6911,Vehicle35381,Chevrolet,Silverado,2006
Cust6912,Vehicle24518,Mercedes,C300,2001
Cust6913,Vehicle34902,Mercedes,C300,2002
Cust6914,Vehicle19880,Audi,A3,2003
Cust6915,Vehicle16233,Honda,A3,2003
Cust6917,Vehicle17489,Jeep,E400,2002
Cust6918,Vehicle25528,Ford,Escape,2002
Cust6919,Vehicle6323,Ford,Escape,2002
Cust6922,Vehicle34485,Suburu,Legacy,2009
Cust6923,Vehicle9145,Suburu,Legacy,2010
Cust6925,Vehicle10487,Audi,A3,2005
Cust6926,Vehicle11136,Saab,92x,1997
Cust6927,Vehicle5620,Honda,92x,1996
Cust6928,Vehicle39294,Mercedes,Civic,2011
Cust6930,Vehicle9094,Toyota,Corolla,2002
Cust6931,Vehicle19950,Toyota,Corolla,2003
Cust6932,Vehicle14375,Audi,A5,2013
Cust6933,Vehicle27490,Mercedes,E400,2014
Cust6934,Vehicle20190,Audi,ML350,2003
Cust6935,Vehicle38540,Mercedes,ML350,1998
Cust6936,Vehicle30956,Chevrolet,Silverado,2004
Cust6937,Vehicle7857,Chevrolet,A5,2004
Cust6938,Vehicle29413,Dodge,RAM,2009
Cust6939,Vehicle25223,Dodge,RAM,2010
Cust6941,Vehicle15324,Chevrolet,93,2013
Cust6943,Vehicle6848,Nissan,Forrestor,2001
Cust6944,Vehicle20805,Audi,F150,2009
Cust6945,Vehicle30441,Ford,A5,2009
Cust6946,Vehicle6725,BMW,X5,2002
Cust6947,Vehicle11615,BMW,X5,2003
Cust6948,Vehicle14135,Saab,95,2003
Cust6951,Vehicle35455,Mercedes,Passat,2007
Cust6953,Vehicle23400,Suburu,95,2000
Cust6954,Vehicle4672,Ford,Fusion,2010
Cust6955,Vehicle3590,Ford,Fusion,2012
Cust6956,Vehicle8664,Volkswagen,Neon,2009
Cust6957,Vehicle12016,Volkswagen,Passat,2011
Cust6960,Vehicle35096,Ford,F150,2009
Cust6961,Vehicle26514,Jeep,Grand Cherokee,2009
Cust6962,Vehicle37209,BMW,M5,2012
Cust6963,Vehicle9595,BMW,M5,2013
Cust6964,Vehicle39113,Nissan,Pathfinder,2009
Cust6965,Vehicle38911,BMW,Pathfinder,2011
Cust6966,Vehicle2473,Chevrolet,Malibu,2007
Cust6967,Vehicle26814,Chevrolet,Tahoe,2000
Cust6970,Vehicle33190,Ford,Escape,2006
Cust6972,Vehicle4177,BMW,X6,2013
Cust6973,Vehicle2093,BMW,X6,1997
Cust6974,Vehicle25897,Volkswagen,Jetta,2009
Cust6975,Vehicle29522,Honda,Civic,2007
Cust6977,Vehicle16797,Nissan,Maxima,2009
Cust6978,Vehicle4116,Mercedes,Maxima,1997
Cust6980,Vehicle24852,Nissan,95,2002
Cust6981,Vehicle25804,Nissan,95,2002
Cust6982,Vehicle1604,Toyota,Camry,2007
Cust6983,Vehicle18747,Ford,Escape,2012
Cust6985,Vehicle3931,Honda,Fusion,2004
Cust6986,Vehicle10355,Dodge,RAM,2010
Cust6987,Vehicle28036,Dodge,Forrestor,2010
Cust6988,Vehicle16772,Honda,CRV,2002
Cust6989,Vehicle2982,Suburu,Impreza,2006
Cust6990,Vehicle2508,Audi,RAM,2006
Cust6992,Vehicle17783,Honda,Passat,2011
Cust6993,Vehicle20648,Honda,Passat,2010
Cust6994,Vehicle11195,Suburu,Maxima,2001
Cust6995,Vehicle30806,Suburu,Maxima,2004
Cust6996,Vehicle18265,Toyota,Camry,2009
Cust6997,Vehicle22699,Toyota,Camry,2009
Cust6998,Vehicle13988,Jeep,Grand Cherokee,2003
Cust6999,Vehicle15527,Suburu,Grand Cherokee,2006
Cust7000,Vehicle5426,Suburu,Grand Cherokee,2006
Cust7001,Vehicle4930,Suburu,Grand Cherokee,2005
Cust7002,Vehicle26827,Accura,Maxima,2007
Cust7003,Vehicle36491,Nissan,Maxima,2008
Cust7004,Vehicle10143,Audi,A3,2005
Cust7005,Vehicle4642,Audi,A3,2002
Cust7006,Vehicle38356,Jeep,Jetta,2005
Cust7009,Vehicle9651,Chevrolet,F150,1996
Cust7010,Vehicle28374,Nissan,Maxima,2013
Cust7011,Vehicle19021,Nissan,Highlander,2013
Cust7012,Vehicle6114,Audi,A3,2005
Cust7013,Vehicle38587,Mercedes,ML350,2005
Cust7014,Vehicle21442,Volkswagen,Passat,2007
Cust7015,Vehicle14083,Volkswagen,Passat,2007
Cust7016,Vehicle25585,Chevrolet,Tahoe,1998
Cust7017,Vehicle16469,Chevrolet,Tahoe,2002
Cust7019,Vehicle26919,Accura,TL,2012
Cust7020,Vehicle32663,Honda,X5,2005
Cust7021,Vehicle32071,BMW,Civic,2008
Cust7025,Vehicle11654,Nissan,Ultima,2007
Cust7026,Vehicle15095,BMW,Escape,1995
Cust7027,Vehicle38081,BMW,3 Series,2010
Cust7029,Vehicle7246,Accura,Tahoe,2009
Cust7030,Vehicle25206,Mercedes,E400,2004
Cust7031,Vehicle2564,Mercedes,E400,2002
Cust7032,Vehicle18366,Volkswagen,Passat,2010
Cust7033,Vehicle2021,Volkswagen,Passat,2009
Cust7035,Vehicle37454,Suburu,Forrestor,2000
Cust7036,Vehicle33671,Audi,Silverado,1997
Cust7038,Vehicle5112,Suburu,Impreza,2011
Cust7039,Vehicle29771,Suburu,Impreza,2013
Cust7041,Vehicle3925,Audi,A5,1997
Cust7042,Vehicle17659,Mercedes,C300,2003
Cust7043,Vehicle28747,Mercedes,ML350,2001
Cust7046,Vehicle3922,Suburu,Legacy,2001
Cust7047,Vehicle39164,Suburu,Legacy,2009
Cust7049,Vehicle11992,Ford,Passat,2012
Cust7050,Vehicle6184,Volkswagen,Silverado,2003
Cust7051,Vehicle34477,Chevrolet,Silverado,2010
Cust7053,Vehicle32314,Ford,Impreza,2013
Cust7054,Vehicle19709,Nissan,Maxima,2013
Cust7056,Vehicle24993,Toyota,E400,2008
Cust7057,Vehicle9699,Mercedes,E400,2010
Cust7058,Vehicle20576,Saab,92x,2003
Cust7059,Vehicle33185,Saab,92x,2002
Cust7060,Vehicle21515,Saab,Malibu,1997
Cust7061,Vehicle15860,Chevrolet,95,2003
Cust7062,Vehicle39610,Mercedes,C300,2004
Cust7063,Vehicle17779,Mercedes,RAM,2006
Cust7064,Vehicle22501,Mercedes,RAM,1999
Cust7065,Vehicle1744,Mercedes,RAM,2000
Cust7067,Vehicle28161,Toyota,Passat,2003
Cust7068,Vehicle38326,Dodge,Neon,2008
Cust7069,Vehicle29329,Dodge,Neon,2009
Cust7070,Vehicle6987,Dodge,RAM,2013
Cust7071,Vehicle6090,Dodge,RAM,2012
Cust7072,Vehicle5630,Nissan,ML350,1998
Cust7073,Vehicle24029,Nissan,ML350,1998
Cust7074,Vehicle36376,Ford,F150,2003
Cust7075,Vehicle10788,Ford,F150,2009
Cust7076,Vehicle11276,Dodge,RAM,2006
Cust7077,Vehicle12740,Dodge,RAM,2012
Cust7080,Vehicle19763,BMW,X6,2007
Cust7081,Vehicle20516,BMW,X6,2010
Cust7082,Vehicle14821,Honda,MDX,2006
Cust7083,Vehicle9307,Accura,MDX,2006
Cust7085,Vehicle38378,Dodge,Neon,2007
Cust7086,Vehicle38228,Dodge,RAM,2000
Cust7087,Vehicle24395,Honda,RAM,1998
Cust7088,Vehicle12149,Ford,F150,2002
Cust7089,Vehicle14659,Ford,Escape,1996
Cust7090,Vehicle12002,Toyota,RAM,2010
Cust7091,Vehicle35486,Dodge,RAM,2010
Cust7092,Vehicle15062,Dodge,RAM,2010
Cust7093,Vehicle35608,Volkswagen,Jetta,2009
Cust7095,Vehicle9199,Saab,95,2008
Cust7097,Vehicle34159,Ford,Escape,2007
Cust7098,Vehicle23704,Ford,Fusion,2008
Cust7100,Vehicle13818,Honda,ML350,2010
Cust7101,Vehicle34268,Mercedes,ML350,2010
Cust7102,Vehicle11745,Chevrolet,Silverado,2009
Cust7103,Vehicle10296,Chevrolet,Silverado,2006
Cust7104,Vehicle7557,Accura,93,2001
Cust7105,Vehicle33230,Saab,93,2004
Cust7106,Vehicle25062,BMW,Civic,2010
Cust7111,Vehicle5939,Saab,92x,1997
Cust7112,Vehicle30570,Toyota,RAM,2003
Cust7113,Vehicle26023,Dodge,Highlander,2002
Cust7114,Vehicle29393,Toyota,Camry,2009
Cust7115,Vehicle16950,Toyota,E400,2010
Cust7116,Vehicle8955,Volkswagen,Pathfinder,2007
Cust7117,Vehicle7469,Volkswagen,Pathfinder,2007
Cust7118,Vehicle3967,Volkswagen,Jetta,2007
Cust7120,Vehicle17792,Toyota,Highlander,2007
Cust7122,Vehicle3840,Mercedes,Passat,2009
Cust7123,Vehicle26385,Mercedes,C300,2008
Cust7124,Vehicle5512,Saab,93,1999
Cust7126,Vehicle19388,BMW,X6,2009
Cust7127,Vehicle19044,BMW,X6,2012
Cust7129,Vehicle15724,Ford,F150,1997
Cust7130,Vehicle36611,Mercedes,E400,2003
Cust7131,Vehicle34150,Mercedes,E400,1997
Cust7132,Vehicle35952,Chevrolet,Tahoe,2001
Cust7133,Vehicle9519,Chevrolet,X5,2013
Cust7134,Vehicle15896,Audi,A3,2005
Cust7135,Vehicle15117,Audi,A3,2003
Cust7136,Vehicle22050,Audi,Maxima,2000
Cust7138,Vehicle32080,Honda,RAM,1997
Cust7139,Vehicle28482,Dodge,Accord,1996
Cust7140,Vehicle33973,Ford,Escape,2009
Cust7141,Vehicle4640,Ford,Escape,2009
Cust7142,Vehicle21134,Audi,A3,2006
Cust7143,Vehicle25466,Audi,A3,2004
Cust7144,Vehicle29916,Toyota,Grand Cherokee,2004
Cust7145,Vehicle10237,Toyota,Grand Cherokee,2008
Cust7147,Vehicle21381,Mercedes,C300,2007
Cust7148,Vehicle33754,BMW,X6,2005
Cust7152,Vehicle23251,Honda,Civic,1998
Cust7154,Vehicle20089,Chevrolet,X6,2010
Cust7155,Vehicle39725,Chevrolet,X6,2008
Cust7156,Vehicle39806,Saab,M5,2000
Cust7157,Vehicle39280,BMW,M5,1999
Cust7158,Vehicle22452,BMW,M5,2001
Cust7159,Vehicle33953,BMW,M5,2000
Cust7160,Vehicle21811,Chevrolet,Tahoe,1997
Cust7161,Vehicle15555,Mercedes,E400,1997
Cust7163,Vehicle31357,Dodge,RAM,2012
Cust7164,Vehicle18682,Nissan,Ultima,2006
Cust7165,Vehicle16355,Nissan,Malibu,2012
Cust7166,Vehicle37798,Accura,MDX,2003
Cust7167,Vehicle24784,Accura,MDX,2004
Cust7168,Vehicle39169,Ford,Escape,2007
Cust7169,Vehicle28007,Ford,Escape,2008
Cust7170,Vehicle7227,Toyota,Highlander,2004
Cust7171,Vehicle12225,Toyota,Highlander,2004
Cust7172,Vehicle33123,Volkswagen,Jetta,2007
Cust7173,Vehicle4928,Volkswagen,Jetta,2004
Cust7175,Vehicle3785,Ford,Fusion,2009
Cust7176,Vehicle22247,Dodge,92x,2008
Cust7177,Vehicle36537,Dodge,92x,2007
Cust7179,Vehicle25568,Chevrolet,Tahoe,2006
Cust7181,Vehicle13191,Honda,Silverado,2002
Cust7182,Vehicle26049,Suburu,Forrestor,2005
Cust7183,Vehicle21766,Audi,Forrestor,2010
Cust7184,Vehicle3402,Suburu,Legacy,2008
Cust7186,Vehicle19339,Mercedes,Silverado,1996
Cust7187,Vehicle26230,Mercedes,ML350,1996
Cust7188,Vehicle4462,Honda,Civic,2000
Cust7189,Vehicle32928,Suburu,Legacy,2002
Cust7191,Vehicle27617,Volkswagen,CRV,2009
Cust7192,Vehicle31143,Toyota,Legacy,2007
Cust7193,Vehicle33079,Suburu,Legacy,2005
Cust7194,Vehicle14279,Dodge,RAM,2007
Cust7196,Vehicle35338,Mercedes,ML350,2008
Cust7197,Vehicle26759,Mercedes,ML350,2008
Cust7198,Vehicle19249,Jeep,Wrangler,2009
Cust7201,Vehicle32798,Jeep,Jetta,2014
Cust7202,Vehicle32307,Volkswagen,Passat,2007
Cust7203,Vehicle18424,Volkswagen,Passat,2015
Cust7204,Vehicle16590,BMW,X5,2002
Cust7205,Vehicle20732,Suburu,X5,2003
Cust7207,Vehicle21665,Ford,Fusion,2009
Cust7208,Vehicle8702,Mercedes,ML350,1998
Cust7209,Vehicle28736,Honda,ML350,1997
Cust7210,Vehicle20261,Toyota,X6,2003
Cust7211,Vehicle17798,BMW,X6,2001
Cust7212,Vehicle38362,Mercedes,E400,2010
Cust7213,Vehicle13508,Dodge,E400,2009
Cust7215,Vehicle32124,Accura,MDX,2013
Cust7216,Vehicle23437,Accura,93,2012
Cust7217,Vehicle25872,Accura,93,2012
Cust7218,Vehicle36424,Volkswagen,Jetta,2013
Cust7219,Vehicle6965,Volkswagen,MDX,2012
Cust7220,Vehicle15760,Ford,Fusion,2010
Cust7221,Vehicle3331,Ford,Fusion,2010
Cust7222,Vehicle17992,Ford,Fusion,2003
Cust7224,Vehicle16475,Ford,F150,2006
Cust7225,Vehicle21831,Jeep,Wrangler,2008
Cust7226,Vehicle15966,Audi,A5,2000
Cust7227,Vehicle29239,Audi,A5,2002
Cust7228,Vehicle30631,Audi,Tahoe,1998
Cust7230,Vehicle28546,BMW,M5,2000
Cust7232,Vehicle29658,Toyota,Corolla,2004
Cust7234,Vehicle36157,Ford,Fusion,2013
Cust7235,Vehicle35059,Ford,Fusion,2012
Cust7237,Vehicle2174,Volkswagen,Jetta,2014
Cust7238,Vehicle4766,Ford,A5,2009
Cust7241,Vehicle30836,Dodge,RAM,1996
Cust7243,Vehicle33727,Nissan,Forrestor,2005
Cust7244,Vehicle30061,Ford,F150,2004
Cust7246,Vehicle37780,Ford,F150,2001
Cust7248,Vehicle37367,Jeep,Grand Cherokee,2003
Cust7250,Vehicle23839,Chevrolet,95,2008
Cust7251,Vehicle10880,Saab,Silverado,2006
Cust7252,Vehicle10776,Dodge,RAM,2002
Cust7253,Vehicle3920,Dodge,RAM,2003
Cust7254,Vehicle8236,BMW,X5,2000
Cust7255,Vehicle31771,BMW,Grand Cherokee,1999
Cust7256,Vehicle29618,Audi,A3,1999
Cust7257,Vehicle8436,Audi,A3,1998
Cust7259,Vehicle11419,Saab,92x,1999
Cust7260,Vehicle36286,Toyota,Highlander,2003
Cust7262,Vehicle9180,Saab,RSX,2002
Cust7263,Vehicle15248,Accura,RSX,2006
Cust7264,Vehicle38391,Suburu,C300,1998
Cust7266,Vehicle19990,Audi,RAM,2003
Cust7267,Vehicle18647,Dodge,A5,2003
Cust7269,Vehicle19862,BMW,Maxima,2005
Cust7270,Vehicle5916,Volkswagen,RAM,2012
Cust7273,Vehicle39596,Toyota,Camry,2009
Cust7274,Vehicle5481,Saab,93,2000
Cust7275,Vehicle2471,Saab,93,2001
Cust7277,Vehicle7719,Toyota,Highlander,2005
Cust7279,Vehicle8453,Toyota,Corolla,2009
Cust7280,Vehicle6998,Dodge,RAM,2009
Cust7281,Vehicle35430,Dodge,RAM,2010
Cust7282,Vehicle1552,Audi,A5,1998
Cust7283,Vehicle1710,Audi,A5,1997
Cust7284,Vehicle10244,Volkswagen,Jetta,2006
Cust7285,Vehicle25892,Volkswagen,Jetta,2007
Cust7286,Vehicle34077,Audi,Ultima,2005
Cust7289,Vehicle38119,Jeep,Grand Cherokee,2005
Cust7291,Vehicle16223,Volkswagen,Jetta,2003
Cust7292,Vehicle25331,Chevrolet,Silverado,2005
Cust7293,Vehicle25867,Chevrolet,Silverado,2005
Cust7294,Vehicle22749,Suburu,ML350,2013
Cust7295,Vehicle27285,Mercedes,ML350,2008
Cust7296,Vehicle14292,Suburu,Forrestor,2005
Cust7297,Vehicle39836,Suburu,M5,2010
Cust7298,Vehicle31365,Volkswagen,Highlander,2013
Cust7301,Vehicle28403,Accura,Tahoe,2012
Cust7302,Vehicle24202,Audi,A3,2006
Cust7303,Vehicle36837,Jeep,Forrestor,2012
Cust7304,Vehicle2485,Ford,Escape,2003
Cust7305,Vehicle11906,Suburu,Forrestor,2007
Cust7306,Vehicle4908,Volkswagen,Civic,2010
Cust7307,Vehicle12742,BMW,X6,2003
Cust7308,Vehicle15477,BMW,Corolla,2001
Cust7309,Vehicle14169,Nissan,X6,1999
Cust7310,Vehicle26272,Saab,92x,1998
Cust7311,Vehicle34782,Mercedes,C300,2006
Cust7312,Vehicle4282,Honda,Civic,2001
Cust7313,Vehicle25313,Ford,F150,2004
Cust7315,Vehicle15751,Mercedes,Grand Cherokee,2003
Cust7316,Vehicle12659,Suburu,Legacy,2014
Cust7317,Vehicle27700,Saab,93,1997
Cust7318,Vehicle25761,Dodge,Neon,2006
Cust7319,Vehicle14170,Suburu,Forrestor,1999
Cust7320,Vehicle9254,Accura,Forrestor,2000
Cust7321,Vehicle33142,Chevrolet,Silverado,2012
Cust7322,Vehicle36731,Dodge,Escape,2006
Cust7323,Vehicle11940,Suburu,Forrestor,2003
Cust7324,Vehicle34817,Saab,F150,2011
Cust7325,Vehicle34794,Audi,A3,1996
Cust7326,Vehicle32473,Suburu,ML350,2003
Cust7330,Vehicle9624,Nissan,Highlander,2011
Cust7331,Vehicle3704,Suburu,Maxima,1999
Cust7332,Vehicle17704,Dodge,Escape,2009
Cust7333,Vehicle28678,Dodge,92x,1996
Cust7334,Vehicle38257,Chevrolet,A5,2011
Cust7335,Vehicle26382,Audi,A3,2000
Cust7336,Vehicle23972,Honda,93,1996
Cust7338,Vehicle6007,Toyota,A3,2012
Cust7339,Vehicle6297,Toyota,MDX,2011
Cust7340,Vehicle35513,Accura,MDX,2008
Cust7341,Vehicle12977,Dodge,RAM,2006
Cust7343,Vehicle35324,Saab,95,1999
Cust7344,Vehicle19824,Honda,Civic,1999
Cust7346,Vehicle35708,BMW,F150,2015
Cust7349,Vehicle1491,Audi,A5,2008
Cust7350,Vehicle18399,Dodge,RAM,1999
Cust7351,Vehicle13679,BMW,Civic,2008
Cust7354,Vehicle22955,Accura,MDX,2009
Cust7355,Vehicle31835,Chevrolet,TL,1999
Cust7356,Vehicle36480,Suburu,X6,2000
Cust7357,Vehicle24778,Volkswagen,Jetta,2013
Cust7358,Vehicle27996,Suburu,Tahoe,2011
Cust7360,Vehicle1621,Saab,93,2012
Cust7364,Vehicle6554,Nissan,Jetta,2007
Cust7365,Vehicle23808,Audi,Malibu,2010
Cust7366,Vehicle32698,Accura,C300,2009
Cust7367,Vehicle1678,Honda,M5,2003
Cust7369,Vehicle35240,Ford,F150,1999
Cust7371,Vehicle30155,BMW,X5,2010
Cust7372,Vehicle1802,Nissan,A3,2004
Cust7373,Vehicle28145,Audi,A3,2002
Cust7374,Vehicle11122,Honda,Civic,2007
Cust7375,Vehicle6313,Suburu,Corolla,2002
Cust7376,Vehicle15665,Audi,RAM,2013
Cust7380,Vehicle29271,Audi,A3,2009
Cust7383,Vehicle23870,Nissan,Maxima,2002
Cust7384,Vehicle2027,Volkswagen,Jetta,2005
Cust7385,Vehicle8281,Dodge,C300,2008
Cust7388,Vehicle7658,Volkswagen,Passat,2014
Cust7390,Vehicle6925,Jeep,Grand Cherokee,2011
Cust7391,Vehicle21291,Toyota,Camry,2006
Cust7393,Vehicle27059,Chevrolet,Malibu,2008
Cust7394,Vehicle30283,Accura,X5,1996
Cust7397,Vehicle24259,Honda,RSX,2010
Cust7399,Vehicle26649,Mercedes,ML350,1998
Cust7401,Vehicle31428,Toyota,Camry,2010
Cust7403,Vehicle13759,Jeep,Grand Cherokee,2005
Cust7404,Vehicle16426,Chevrolet,CRV,2000
Cust7405,Vehicle18976,Audi,Maxima,1999
Cust7406,Vehicle17806,Honda,CRV,2009
Cust7407,Vehicle11229,Audi,A3,2005
Cust7408,Vehicle14968,Audi,A3,2011
Cust7409,Vehicle39253,Suburu,Escape,2012
Cust7410,Vehicle27731,Chevrolet,Grand Cherokee,2012
Cust7411,Vehicle6741,Chevrolet,TL,2000
Cust7412,Vehicle10993,Audi,X5,2005
Cust7413,Vehicle25241,Suburu,Forrestor,2006
Cust7414,Vehicle17547,Ford,F150,1995
Cust7415,Vehicle34163,Toyota,Civic,2011
Cust7416,Vehicle14780,Mercedes,95,2007
Cust7417,Vehicle24456,Volkswagen,Forrestor,2004
Cust7418,Vehicle32878,BMW,Malibu,2013
Cust7420,Vehicle16435,Honda,Grand Cherokee,2002
Cust7421,Vehicle10934,Audi,A5,2010
Cust7422,Vehicle16603,BMW,Ultima,2004
Cust7423,Vehicle9073,Toyota,Corolla,2001
Cust7426,Vehicle15480,Chevrolet,92x,2012
Cust7427,Vehicle34407,Suburu,Maxima,2001
Cust7428,Vehicle23563,Chevrolet,Silverado,1997
Cust7430,Vehicle16855,Audi,X5,2005
Cust7434,Vehicle25785,Volkswagen,Escape,2010
Cust7435,Vehicle32902,Volkswagen,Maxima,2000
Cust7436,Vehicle26571,Suburu,92x,2013
Cust7437,Vehicle21511,Nissan,Maxima,2011
Cust7438,Vehicle19307,Toyota,Jetta,2009
Cust7439,Vehicle23237,Saab,Civic,1996
Cust7440,Vehicle7710,Chevrolet,95,1997
Cust7441,Vehicle22569,Mercedes,Passat,2004
Cust7442,Vehicle22163,Mercedes,ML350,2000
Cust7443,Vehicle30580,Volkswagen,Passat,2005
Cust7444,Vehicle15892,Dodge,RAM,2006
Cust7445,Vehicle28550,Toyota,RAM,2014
Cust7446,Vehicle35975,Mercedes,ML350,1998
Cust7447,Vehicle3422,Saab,F150,2013
Cust7449,Vehicle31892,Volkswagen,Passat,1999
Cust7450,Vehicle16151,Suburu,X5,2010
Cust7451,Vehicle18814,Accura,MDX,2004
Cust7455,Vehicle25958,Dodge,Passat,2006
Cust7456,Vehicle16268,Volkswagen,Forrestor,2014
Cust7457,Vehicle11082,Saab,95,2000
Cust7458,Vehicle7546,Ford,X5,2006
Cust7459,Vehicle30901,Volkswagen,Jetta,2007
Cust7460,Vehicle13152,Mercedes,Civic,2012
Cust7461,Vehicle37156,BMW,Silverado,2004
Cust7462,Vehicle30587,Saab,93,1996
Cust7463,Vehicle35052,Volkswagen,Jetta,2007
Cust7464,Vehicle4255,Saab,Tahoe,2000
Cust7465,Vehicle30094,Dodge,CRV,1996
Cust7466,Vehicle21110,BMW,Highlander,2000
Cust7467,Vehicle27441,Volkswagen,Jetta,2008
Cust7469,Vehicle28592,Volkswagen,Fusion,2012
Cust7470,Vehicle36885,Volkswagen,Maxima,1998
Cust7472,Vehicle25825,Saab,92x,1997
Cust7475,Vehicle11402,Mercedes,E400,1995
Cust7476,Vehicle10536,Jeep,Tahoe,1999
Cust7477,Vehicle22796,Dodge,RAM,2000
Cust7479,Vehicle8299,Dodge,Passat,1996
Cust7480,Vehicle32960,Ford,Civic,2012
Cust7481,Vehicle9972,Audi,A5,2007
Cust7482,Vehicle33537,Saab,93,2013
Cust7483,Vehicle15882,Accura,E400,2006
Cust7484,Vehicle27292,Ford,X6,2003
Cust7485,Vehicle20610,Saab,92x,1997
Cust7486,Vehicle13735,Audi,A5,1996
Cust7487,Vehicle28149,Dodge,RAM,2008
Cust7490,Vehicle33911,Mercedes,Civic,2001
Cust7492,Vehicle31646,Honda,Malibu,2011
Cust7493,Vehicle20293,Mercedes,ML350,1995
Cust7494,Vehicle36327,Suburu,Escape,2003
Cust7495,Vehicle13172,Dodge,Escape,2006
Cust7496,Vehicle10321,Audi,Jetta,2007
Cust7497,Vehicle11331,Ford,F150,2004
Cust7498,Vehicle21693,Chevrolet,92x,2012
Cust7499,Vehicle38367,Chevrolet,Tahoe,2009
Cust7500,Vehicle37728,Saab,92x,2003
Cust7501,Vehicle17501,Suburu,Forrestor,2000
Cust7502,Vehicle21908,Suburu,Legacy,2009
Cust7503,Vehicle32602,Volkswagen,Jetta,1995
Cust7505,Vehicle20956,Volkswagen,Passat,2007
Cust7508,Vehicle24644,Nissan,Maxima,2008
Cust7509,Vehicle12083,Jeep,92x,2011
Cust7510,Vehicle16759,Jeep,Wrangler,2010
Cust7513,Vehicle4811,Toyota,Camry,2008
Cust7514,Vehicle19898,Honda,Pathfinder,2003
Cust7515,Vehicle16173,BMW,X6,1998
Cust7516,Vehicle18503,Dodge,RAM,2003
Cust7519,Vehicle34327,Accura,MDX,2000
Cust7520,Vehicle17455,BMW,M5,2009
Cust7521,Vehicle3804,Volkswagen,Passat,1996
Cust7523,Vehicle31651,Toyota,A5,2011
Cust7525,Vehicle11872,Nissan,Maxima,1999
Cust7526,Vehicle7832,Nissan,Corolla,2001
Cust7527,Vehicle24184,Ford,Fusion,2014
Cust7528,Vehicle39205,Mercedes,Jetta,2006
Cust7530,Vehicle31021,Dodge,RAM,2008
Cust7532,Vehicle34796,Ford,Maxima,2000
Cust7534,Vehicle24249,Jeep,Wrangler,2009
Cust7535,Vehicle39399,Chevrolet,X5,2014
Cust7537,Vehicle5510,BMW,Grand Cherokee,2001
Cust7538,Vehicle33353,Ford,A5,2000
Cust7539,Vehicle11343,Nissan,92x,1998
Cust7541,Vehicle19415,Accura,Civic,2006
Cust7542,Vehicle17998,Suburu,Impreza,1998
Cust7543,Vehicle21354,Jeep,RAM,1997
Cust7544,Vehicle27805,BMW,RAM,2007
Cust7545,Vehicle11568,Dodge,RAM,2007
Cust7546,Vehicle10819,Toyota,Camry,2006
Cust7547,Vehicle38677,Saab,95,2001
Cust7548,Vehicle26949,Toyota,Highlander,2009
Cust7549,Vehicle24391,Suburu,Forrestor,2011
Cust7550,Vehicle36683,Audi,RAM,2004
Cust7552,Vehicle15072,Volkswagen,E400,2008
Cust7554,Vehicle16054,Jeep,Civic,1997
Cust7555,Vehicle1780,Suburu,Passat,1996
Cust7556,Vehicle11264,Suburu,Impreza,2007
Cust7558,Vehicle37923,Nissan,M5,2008
